question,answer,label
Which clown is more famous in Thunderstorm?,"Thunderstorm is a recent Chinese novel, and clowns are usually found in European and American novels.",1
"Which one has no quality, a tiger or an elephant?",Can't use quality to describe tigers and elephants.,1
How can a rock have confidence?,Rocks have no thoughts and feelings.,1
Are medicines the sweetest among all candies?,Medicine is not a kind of candy.,1
Why newborn gorilla can get pregnant?,Newborn gorillas are not fertile.,1
Are tennis balls delicious than cakes for human?,Tennis balls are not edible,1
How often does an airplane fly in the ocean?,"Aircraft can only fly in the sky, not in the ocean.",1
Name three kinds of meat that seaweed eats.,Seaweed is a plant and does not eat meat.,1
Why is it possible to upload private uploads on government websites?,Only official documents are displayed on government websites.,1
"Which animal do you prefer, hydrangea or clover?",Hydrangea and clover are both plants.,1
"If whale want to eat leaves, how often does it eat?",Whales don't want to eat the leaves.,1
List 3 fruits that can lay eggs.,Egg laying is unique to animals.,1
How does sesame oil turn into raw sesame?,Raw sesame seeds can be turned into sesame oil and not the other way around.,1
How much work should one do to achieve full rejuvenation?,"Work will consume rejuvenation, rest to restore rejuvenation.",1
What shape is a loquat from an apple tree?,Apple trees do not produce loquat.,1
What to do with the blisters caused by the cool water?,Generally only hot water will cause blisters.,1
What kind of twig did Monkey King use to put into his ear?,"The stuff that Monkey King put into his ears is a golden band, not a branch",1
"Who can be a company manager, a desk or a rock?",The table and the stone are not human.,1
"If you want to eat meat, which animal can be killed? A tiger or a lion.",Both of these animals are valuable and large beasts that should not and cannot be easily killed.,1
How many bedrooms are there in the closet?,"The closet is in the bedroom, not the other way around.",1
How can the announcement become a private message?,The announcement has been made public and cannot be a private message.,1
Where can we see blue wheat?,The wheat is yellow.,1
"Which one will a monkey eat, a phone or a computer?",Cell phones and computers are inedible,1
"Which color do flowers of clovers have more, black or green?","The flowers are rarely green or black, but the clover is mainly red, yellow, purple and white.",1
Name a rose that can grow in the sea.,Roses grow on land and cannot live in the sea.,1
"Which plant do you prefer, hyena or wolf?","Hyenas and wolves are animals, not plants.",1
Which one is the weight of air? 1 or 2 kilo?,The air is very light and generally calculated in cubes.,1
How can we catch the stars.,"Stars are in space, and most are stars, which man cannot catch.",1
How does a piece of natural cotton smash a rock into pieces?,"The density and hardness of cotton is much smaller than that of stone, and it is impossible to smash the stone into pieces.",1
How many times a year can a sailor see a mermaid,"Mermaids actually only exist in legends, and no one has ever seen a real mermaid in reality.",1
"If we want to see floating windows, where should we go?","Windows need to be fixed, usually installed on the house.",1
Why are old babies lovely?,Babies are newborn children.,1
When will children grow wings?,Man is a primate and has no wings.,1
Which brand TV did Zhu Yuanzhang use?,"Zhu Yuanzhang lived in the Ming Dynasty, when television had not yet been invented.",1
How can limestone be used industrially to make oxygen?,"Limestone can produce carbon dioxide through chemical reactions, not oxygen.",1
How many arms does a normal person use for walking?,Man walks on two legs.,1
Why do small fish like to eat ibis?,"The ibisto eats small fish, and the small fish are the eaters.",1
Does crocodile use their hands to eat fruit since it belongs to birds ?,"Crocodiles are reptiles, carnivores and do not eat fruit.",1
Why should we avoid being healthy?,"Health is the foundation of people's life and work, and people should strive to maintain health.",1
Why is the ball in a baseball triangular in shape?,Baseball is round.,1
List one kind of deer eating meats.,Deer are herbivores.,1
"Which rule should a student follow, die or fly?",Students should abide by the rules and regulations of the school and need to listen carefully to the lessons.,1
When did Sydney become the capital of Russia?,Sydney is a port city in Australia and the capital of Russia is Moscow.,1
"When is the National Holiday in China, it is on 31st of Feburary?","There is no 31st in February, and China's National Day is October 1st.",1
"Which planet is larger, Mars or Moon?","The Moon is Earth's moon, not a planet. Mars is bigger than the Moon.",1
How do koalas protect themselves with their tails?,Koalas have no tail.,1
What ingredients do monkeys need to use to make bread?,"Monkeys eat bread, but don't make bread. Bread was invented by humans.",1
Why do alcoholics never drink wine?,An alcoholic is a person who drinks heavily.,1
What would the magma become after it bursts out of the black shale?,Magma erupts from the crater and turns into volcanic ash.,1
List two kinds of fruit that have two stomachs.,"The stomach is peculiar to animals, and fruits are not animals.",1
What kind of attack makes people happy?,"People who are verbally attacked will only be sad, not happy.",1
What color are the earphone's eyes?,"Eyes are only available to animals, headphones are not animals.",1
How can a dumb person sing a lullaby?,"Dumb can't make a sound, so can't sing lullaby.",1
How many wings do bed bugs have?,Bed bugs are crawling insects that have no wings,1
What action does not consume energy?,Doing any action requires energy.,1
What color is a spider's liver?,"The liver is an organ in the body of a vertebrate that is mainly metabolic function, and spiders are not vertebrates.",1
Why are elderly patients healthier than normal people?,Elderly patients are people with diseases who are worse off than normal people.,1
How to find the oyster shell in the black pearl?,"Oyster shells grow on living oysters, and black pearls are not oysters.",1
Which one is heavier? 1 kilogram feather or 1 kilogram rion.,1 kg of feathers weighs the same weight as 1 kg of iron.,1
List when is the best time for a tiger to make great progress in English study?,"English is a human language, tigers can't speak human language, and they can't learn English.",1
Is drinking magma better than drinking water?,"Magma is not a drink, people can not drink, it has thousands of degrees Celsius.",1
"Why did Japan reject to surrender in 15, August, 1945?","Japan surrendered on August 15, 1945.",1
What causes the fast growth of fruits trees in the Arctic?,"The Arctic is cold and predominantly glacial, and fruit trees cannot grow.",1
What kind of butterfly can not fly?,Butterflies have wings and can fly.,1
Do libraries opened in the ocean have more books than libraries in the country?,"Libraries are built in human living areas, and people cannot live in the ocean.",1
How many gizzards does a tree have?,"Sand sacs are organs of birds and other animals, and trees are plants.",1
List two kinds of music can be seen.,Music is transmitted by sound waves and can only be heard by the ear.,1
"If the crew want to go to the moon, where can they get the plane tickets?","Human planes cannot fly to the moon, and space is stranded between the moon and the earth.",1
Why the water flows from the lower place of the valley to the higher place?,Water is affected by gravity and can only flow from high to low.,1
"If I want to  eat a planet, then how long it will takes?","Planets are celestial bodies, not food, and man cannot eat them.",1
How does a tree feel when having a headache?,"Trees are plants, and only animals have headaches.",1
What kind of fire insurance did Emperor Qin Shihuang buy for his Terracotta Warriors?,"Fire insurance  was invented by modern people, and there was no fire insurance in the era of Qin Shi Huang.",1
"As the captial of brazil, when did Tokyo host the Olympic Games?",Tokyo is the capital of Japan and the capital of Brazil is Brasilia.,1
Are bats the smallest birds in the world?,"Bats are flying mammals, but belong to birds.",1
When does the lotus bloosm in arid areas?,Lotus flowers live in water and cannot grow in arid areas without water.,1
Which one is farm animal? Desk or bottle?,Desks and bottles are inanimate objects.,1
What should women pay attention to when breastfeeding their child?,"In terms of diet, women should not eat raw, cold and spicy food, and should not eat greasy and fried food when they breastfeeding their child.",0
What gases are there on Earth?,"Nitrogen, oxygen and argon.",0
How often does a taxi driver replace his car brake pads?,The car brake pads need to be replaced after the car has driven 30000 to 50000 kilometers.,0
List of five fungi that can be eaten.,"Silver fungus, golden needle mushroom, bamboo fungus, porcini mushroom, ganoderma lucidum.",0
does carbon nanotube fiber tensile stress is higher than diamond?,Because carbon nanotube fiber is the material with the highest tensile stress because of its low density and stable structure.,0
List a reason why Isaac Newton a great mathematician?,Because he invented calculus.,0
How can people go to moon?,By spaceship.,0
List a kind of melons that grow on lands.,"Many kinds of melons grow on lands, such as watermelon.",0
Name the location of human's two lips.,Connect with our mouth.,0
Why can't digital cameras play movies?,Because camera is a device that uses the optical imaging principle to form an image and uses a negative to record the image.,0
Where does an apple grow? in the ocean or land?,An apple grows on the land.,0
Why doesn't the water in the stream fly?,The water does not fly because of gravity.,0
"If a person want to release pain in the hand, why should he uses painkiller?",Because using painkillers can release a lot of pain.,0
"If a person speak English fluently, then how long takes it to practice.",most people agree that you need at least 1000 hours of practice to speak English fluently.,0
How to use a bottle of water to extinguish the fire?,Just pour it on the fire.,0
Where do hyacinth macaws' eyes grow?,There eyes grow on the sides of their heads.,0
How many babies does a solitary dolphin give birth to at a time?,Usually one or two.,0
Why are teeth the hardest part of human?,Because teeth mainly consist of calcium.,0
What food are staple foods?,"Rice, noddles.",0
How to use a rope to catch fish?,We can weave the rope into a fishing net to catch fish.,0
Why do people live in an igloo?,Because the igloo can shelter from wind and rain.,0
Name a place where pineapples can be planted on earth.,"Pineapples are usually planted in tropical areas, such as Hainan Province in China.",0
When can a man buy a house with a dinning hall?,"When he has all the conditions to buy, he can buy a house with a dining room.",0
What's the land area of China in Asia?,About 9.6 million square kilometers.,0
"What kind of gas does coal give off, oxygen or carbon dioxide?","Carbon dioxide, of course.",0
Why can pathogens enter the body?,Because they can penetrate the skin.,0
List a fruit that is rich in vitamin C.,"Lemons are rich in vitamin C, which can supplement the nutrients needed by human beings.",0
Which substance do you use to make your clothes foam? Laundry detergent or sulphuric acid?,Laundry detergent creates a lot of suds in the wash.,0
"If we want to collect the oxygen in the air, what should we do?",We can collect oxygen in the airy drainage.,0
How about traveling in the third month of this fall?,Good idea!,0
What kind of exercise does people do to keep healthy? Yoga or Taiji?,Both of these two are popular now.,0
How many fat cells does an adult have?,About 30 billion.,0
How many legs does a woman have?,Two.,0
"Which can be drunk with the cocktail, stone or Whisky?",Whisky.,0
"If I want to plant a seed, what would I do?",Bury the seed in the soil and water it.,0
Why can a mom clean our house and cook for children?,"It is their nature to love their children, and they are happy to give selflessly for them",0
What kind of drink does not contain alcohol?,Juice.,0
Which of the following fruits is edible but toxic to human? Banana or Xiangsi Dou?,Xiangsi Dou,0
What is the most common sport that teenagers do?,Teenagers usually go running and play ball games.,0
"Which one is powered by coal, plane or train?",Train is powered by coal.,0
When can one be an adult and a student at the same time?,When they go to universities.,0
Are beetles the biggest among all crustaceans?,"No, there are a lot creatures bigger than beetles.",0
Name a kind of vegetation that can live in the desert.,Cactus can survive in the desert because of its unique internal structure.,0
"Which one the right answer for the angle sum of a triangle, 90 degrees or 180 degrees?",180 degrees.,0
Why will smoking cause lung cancer?,"Because cigarettes contains of nicotine, which will hurt your lung.",0
What is the name of money made of paper?,Notes.,0
When was the cystic fibrosis called VEXAS syndrome found?,Dr. Dan Kastner published it in the New England Journal of Medicine in 2020.,0
"List the number of horse breeds in the world, 600 or 300?",There are thought to  be 350 breeds of horse in existence around the globe today.,0
"Name a book by Darwin, a famous biologist.",On the Origin of Species.,0
Why analyst is a researchers?,Because analysts analyze problems scientifically.,0
How many atoms are there in a water molecule?,Two atoms of hydrogen and one atom of oxygen.,0
What kind of things can be believed by everyone?,Axioms are believed by everyone.,0
Why do owls forage at night?,Because the dark environment at night is more conducive to owl predation.,0
Which tree can be used to extract natural rubber? The three-leaved rubber tree or the peach tree?,Natural rubber is produced by coagulating and drying the latex that flows from the cutting of the three-leaved rubber tree.,0
List two natural resources which can be found in China?,Soil and coal.,0
Where could you find the black spruce of pine family?,"In Canada and Alaska, the Great Lakes region or the northeast of USA.",0
How many colonies did Britain have now?,Britain still has 12 colonies around the world now.,0
Why is the cat lying motionless on the lawn of the garden?,Because its hind leg was hurt.,0
List a monkey with golden fur.,Golden Snub-nosed Monkeys.,0
What kind of computer do you like to use?,A laptop.,0
How many colors does the rainbow have?,"There are seven colors in the rainbow: red, orange, yellow, green, blue, indigo and violet.",0
How do you use Revlon twist and curl?,You rotate the hair curler at 180 degrees and slowly glide down the remaining section in this position. For details you can check online.,0
How many bacteria do you see with a microscopo?,Thousands of them.,0
Does a man pee standing up with his penis?,"Yes, of course.",0
What is the dwelling used for?,It is for living.,0
What are the symptoms of a woman with morning sickness?,"Nausea, vomiting, poor appetite and depression.",0
"If I want to  enjoy the harvest moon in 2022, what should I do?",Wait until September 10th or 11th.,0
What Dumplings Say About Chinese Culture?,It represent good luck and family reunion.,0
Do people eat vegetable because it comes with mutiple nutrition,Yes,0
Why do plants draw nutrients directly from the soil?,Because the soil contains water and minerals that plants depend on for survival.,0
How many legs does a hyaena have?,A hyaena has four legs.,0
What foods belong to agricultural products?,Rice and vegetables.,0
Why can a cockcomb be eaten?,Because cockscomb is rich in nutrients and can be cooked in various ways.,0
How  long will it takes for me to reach New York from Beijing by aircraft?,It takes about 13 hours 32 minutes to fly from Beijing (BJS) to New York (NYC).,0
"Which place can people buy books, a dinning hall or a bookshop?",People can buy books at a bookshop.,0
Are lips of human the same soft as their face?,"Yes, they are about the same soft for they are both boneless.",0
how long time sharks live in water?,they live in water for their whole life,0
Name a kind of gas that is colorless.,"Ammonia is a colorless gas, so it can't be seen by naked eyes.",0
"People today can read newspaper throught thier phones, rigth?","Yes, Internet is so convenient.",0
Are there bears hibernate in Arctic?,"Yes, polar bear lives in Arctic.",0
Why does a tortoise walk slowly?,Because it has a heavy shell.,0
How do cardinals fly?,By flaping their wings to fly.,0
Name a plant that can grow in the sea.,"There are different types of plants in the sea, such as kelp and red algae.",0
List a kind of melons that grow on trees.,"Many kinds of melons grow on trees, such as papayas. They usually grow on trees in tropical regions.",0
"Which meat do Chinese people often see in the market , crocodile or pig?",Pig.,0
When do you need a overcoat?During the cold winter months or in a warm room.,During the cold winter months you should take a overcoat on.,0
How many eggs does a chicken lay?,The average chicken lays between 180 and 240 eggs per year.,0
Name a finding published by newton.,Newton's first law.,0
Why human beings need wood?,Because of the convenience that wood provides to people's lives as a combustible fuel.,0
Are there many hazels which can grow brown nuts in Jilin province?,"Yes, there are many hazels for local weather condition.",0
Where to cure the illness of sick people?,Sick people usually go to hospitals and clinics to seek treatments that can cure their illnesses.,0
What kind of food does a drone eat?,It eats pollen or nectar.,0
How many paws do canid have? Four or five?,Four.,0
How long did it take Wang Fuzhou to climb to the top of the Mount Everest?,It took him nine days to do that.,0
Where is the best place to watch birds?,Forest.,0
Why human bodies consist skin?,Because skin can help to resist bacteria and hurt to the body.,0
When did Mark Zuckerberg hold wedding?,"On May 19, 2012.",0
Name the location of two fists in our body.,The hand clenched with the fingers doubled into the palm and the thumb doubled inward across the fingers.,0
Where do bird's wings grow?,On both sides of its body,0
How many claws does a crab have?,All crabs have two claws that are found towards the front of their bodies.,0
Please introduce how can cardinals fly?,Cardinals flap their wings to fly.,0
"Which one does fox feed on, meat or soil?",Foxes feed on mear to survive.,0
What material is silk? Protein fibre or cotton?,Silk is protein fibre.,0
Why people would be out of control when drinking too much?,Alcohol paralyzes the brain.,0
What kind of plant the daffodil is?,Narcissus.,0
What would happen if fish couldn't swim?,It may die.,0
How many arabian jasmines are in the garden?,There are a lot of them in the garden.,0
"If I want to plant a weeping willow in my garden, what should I do?","Willows grow best in deep, moist but well-drained soil in full sun.  Avoid planting near a house, as the root system can invade drains and foundations.",0
What kind of bird can use claws to catch worms?,"There are many kinds of bird use claws to catch worms. For example,cuckoo, sparrow, woodpecker.",0
Where can we see art works?,In the art museum.,0
Why will cancer influence us in a bad way?,Because it will attack our cells.,0
Why birds can fly?,Because birds have wings.,0
What's the belief of Christians?,They believe in Jesus Christ.,0
"If we want to catch a bird in a forest, what should we bring?",We can bring a net or a gun,0
Why can fruit make us healthy?,Because it has abundant vitamins and fiber.,0
What other fruits do you know besides melons?,"Apple, pear, banana, etc.",0
How can human express annoyance?,Complaining about everything or having no interest in anything.,0
"Beside jackals, what else animals do you know?","Fox, dog, cat and more.",0
Is it better using a pencil to write than a pen for a primary school student?,"Yes, it is. Because writing in pencil makes it easy to correct errors.",0
List two sports people can leap.,110 metres hurdles and high jump.,0
"Which one does macaque feed on, fruit or soil?",Macaque feeds on fruits.,0
When was Newton's First law of Motion put forward?,In 1687.,0
Why do people need to eat fruits?,Because the nutrients and vitamins contained in fruits are very beneficial to the us.,0
How does a king buy a castle?,By using money.,0
How to help a dog with no eyes to walk?,We can lead the dog on a leash.,0
How do Siberian tigers live in Northeast Asia?,"The Siberian tiger lives in the forest, shrub and wild grass. Siberian tigers like to live alone and have no settlement.",0
Does milestone spent 6 month to finish,it depends.,0
When does the pigeon's fur grow out?,"Young pigeons grow feathers gradually, from seven or eight days, to thirty days, when they are basically fully feathered.",0
List three kinds of gases existing in the atmospheres.,"Oxygen, nitrogen and carbon dioxide.",0
When did Emperor Gaozong of the Tang Dynasty built a temple to collect Buddhist materials?,Giant Wild Goose Pagoda was built in 625.,0
Why stone will not get any illnesses?,Because stone is lifeless.,0
Name two cities have temperatures in excess of one thirty degrees Celsius in summer in China?,Such as Guangzhou and Sanya.,0
"If I want to go picnic, then should I choose windy and sunny day or stormy weather?",On a windy and sunny day it is even better to go for a picnic.,0
How many days does a chicken's egg hatch into a baby chick?,Usually 28 days.,0
Why should we be friendly to others?,Because it can help us make more friends and make the world a little better.,0
Which one is the correct number for cattle's stomachs? three or four?,Cattles have four stomaches. Because they are herbivore and plants are difficult to digest.,0
"if I want to make broth from beef, what should I do?","1. 20g cooking wine, 5g salt, 10g peel, 200g beef brisket, 1 sweet corn and 1 carrot each, 200ml water. 2. boil a suitable amount of water, boil the beef brisket for 5 minutes and then take it out into a casserole dish. 3. add the peel and wine to the casserole dish, turn the heat up to low and cook for 1 hour. 20 minutes later, add salt to taste.",0
"List the number of the lungs for a human, three or two?",Human have two lungs.,0
which occupation of people can buy a movie ticket?,All occupation can buy movie ticket just if it is affordable,0
Is Qinhai lake in China the largest lake ?,"Yes, it is.",0
"Which plant do you perfer, hydrangea or horse?",Of course hydrangea.,0
which color the avocado is? red or green,green,0
When will children grow into an adult?,Until they are eighteen years old.,0
Which sulphate can be used for medical purposes? Barium sulphate or potassium aluminium sulphate?,"Barium sulphate is not easily transmitted by X-rays and is used in medical practice as an internal medicine for gastrointestinal examination, commonly known as a ""barium meal"".",0
Can dogs use their brains to think about questions?,"Yes, they can think and then communicate with human.",0
"If I want to see a shark in the sea when I go to Taiwan, which sea should I go?",There are many sharks living in the northwest Pacific Ocean waters east of Taiwan.,0
"Which explosive is more powerful in the 2000s, the grenades or black powders?",Grenades.,0
"Which part of a human body has bones, eyeball or leg?",There are bones in leg.,0
Why does Beggar have no job,maybe because they have no any skill to find a job,0
"If you have a fever when you are ill, why your body temperature is higher than usual?",Fever is a rise in body temperature beyond the normal range when the body's thermoregulatory centre is dysfunctional due to a thermogenic agent or various causes.,0
When did Donald Trump become a president?,He became a president in 2016.,0
Who invented bicycles?,"They were invented by an Italian engineer, Giovanni Fontana, in 1418.",0
Why can mothers get pregnant?,Because mothers are female and have wombs and ovaries.,0
What color is a chicken's egg?,Brown or White.,0
What can our children do in the next 20 years?,They can take care of you and accompany you.,0
Where does the wild mushrooms grow on? In the mountain or in the land?,The wild mushrooms grow on the mountains.,0
Why do frogs like to catch cockroaches?,Because frogs eat cockroaches.,0
Which one is Chinese cuisine? Peking duck or Zhajiangmian?,Both of them belongs Chinese cuisine.,0
How can we perceive the beauty of literature?,By our hearts.,0
Why are bananas abundant in the tropics?,The high temperature in the tropics is suitable for the growth of bananas.,0
How to ride horse to school?,Get on the horse's back.,0
What does a pianist take for a swim in the sea?,Swimwear.,0
Where can we find mushrooms on the ground?,In the mountains.,0
What kind of room is constructed by glass?,Glass greenhouse is constructed by glass.,0
How to extract rubber from a rubber tree?,"Natural rubber is extracted by a method called tapping, by making incisions into the bark and collecting the fluid into vessels attached to the rubber trees. The liquid is a sticky, milky sap called latex, and requires a couple of steps before it will be sold as natural rubber.",0
How many eggs does a chicken lay every day?,A chicken usually lays an egg every day.,0
How many degrees does water boil when heated at room temperature?,100 celsius.,0
Does a caterpillar a plant that has two eyes  to look for food ?,"No, they have six pairs of very simple eyes, called cellist, but their vision is poor, not able to look for food by using eyes.",0
What kind of dream is considered a bad one?,Maybe you are dead in your dream.,0
"Which one is white, milk or water?",Milk is white.,0
Which dressing is suitable for making a colorful salad? Apple cider vinegar or cooking wine?,"Apple cider vinegar is fruity, sweet, tart and refreshing, making it perfect for colourful salads.",0
What causes birds fly?,Because they have wings.,0
"Which vegetable do you like, potato or eggplant?",I like potato.,0
"Which one do students have classes, school or park?",Students go to school for having their classes.,0
Why should animals have sex?,The different sexes are intended to reproduce and perpetuate the species.,0
"Which one do dogs inhale, oxygen or nuclear energy?",Oxygen. Dogs inhale oxygen and exhale carbon dioxide. They can't inhale nuclear energy.,0
"If this singer sing so well, how long it takes him to practice?","It depending, it may take 2-10 years.",0
"If I want to go to America from China, can you find a way for me on the world map?","Yes,of course. And you can take an airplane.",0
What does a beggar do to make a living?,They ask people for money or food.,0
How many tails does a dog have?,A dog only has one tail which can help them move and keep balance.,0
Which device can be used to take photograph? Microwave or smartphone?,Smartphone.,0
Who perform a surgery? Doctor or craftsman?,A doctor.,0
When did Hopkins named vitamin?,In 1912.,0
"If an old man doesn't have a mobile phone, how can he pay for clothing in the shopping mall?",He can pay in cash or by bank cards.,0
Why do fish live in the sea?,Because they have gills and can't live without water.,0
List one kind of parakeets which can speak.,The adorable Quaker parrots have long been prized for their talking talents and charming personalities.,0
How many hands does a baby have?,A baby usually have two hands.,0
Which animal has wings but can't fly? Pigeon orostrich?,Ostrich can not fly.Their wings have degenerated and can no longer support their flight.,0
Is Confucius a famous person in Japan?,"Yes, Confucius is famous all over the world.",0
Who is Obama's wife?,Michele,0
What is the ears of a person used for?,They are used for hearing.,0
Why don't you wear this swimming suite to swim?,"Oh, this a good idea!",0
Is medicine store the right place to get some isopropyl alcohol?,"Yes, you can get them from medicine store.",0
"If I want to dance on a stage, what should I do?",You should practise more.,0
Which one can be used as a fuel? Wood or a coal.,Both coal and wood are commonly used as fuel in everyday life.,0
"Which one belongs to Europe, Germany or China?",Germany belongs to China.,0
How much sodium are there in 100 grams of salt?,About 60 grams.,0
Why is cypress not a kind of animals?,Because it can feed themselves. It don't need to prey on other things. It belongs to trees.,0
Do ants run faster than horse?,"No, ants move very very slowly.",0
Which one can be used as a filter medium?Filter paper or wallpaper.,"Filter paper.Because filter paper is a paper with good filtering properties, which is loose and has strong absorption properties for liquids.",0
which kind of tool belongs to metal?,Nail usually made by metal,0
How do you row a boat in a lake?,"Start by turning sideways forward with your arms straight, then reach both paddles into the water and use the full force of your body to pull both paddles back.",0
Does monkeys live in the national park in China?,"Some national park in China have monkeys, but not all.",0
List two main types of funerals in the world.,Burial and cremation.,0
How can anaerobic bacteria live without oxygen?,Anaerobic bacteria lack a complete respiratory enzyme system and can only ferment in an anaerobic environment.,0
"If not given treatment, will a person with a keloid die soon?","No, Keloid is a benign skin tumor, which won't firectly make people die.",0
Name a kind of fruit whose color is yellow.,"There are many kinds of fruit are yellow, such as mangoes, pineapples and bananas.",0
Are nautilus's tentacles more than ink fish?,"Yes, nautilus have 60 or 90 tentacles while ink fish only have 10.",0
What kind of places are borers found in?,"Borers can be found in clothes, books, and grains.They can corrode and destroy objects.",0
"List the number of the cards in a deck, 79 or 52?",There are 52 cards in a deck.,0
Who will be the owner of the house? The hostess or the dining table?,The hostess will be the owner.Because owner means a person who has ownership of an estate or business.,0
Which one is the correct answer regarding the number of the mouths for a man? one or three?,Human only have one.,0
List the reason why apes look like human beings?,Because they have the same ancestors and some common genes.,0
"Why does the dragon symbolize power, nobility, and honor in Chinese culture?",Because the dradon has been regarded as a symbol of imperial power in feudal society.,0
What can cause death quickly? cough two times or suicide?,Suicide cause death quickly.,0
Where do dog's ears grow?,On both sides of his head.,0
Does rabbit likes eat apple,Yes,0
How to make a kid happy?,Give him some candies.,0
Why don't you find a mental health counselor to treat your depression?,I feel embarrassed.,0
"If we want to supplement our bodies with vitamin C by eating fruits, what should we eat?","Oranges, lemons, strawberries and so on.",0
Why are all mirrors reflective?,The mirror is able to reflect the sun's rays completely due to its smooth surface and the coating on the back of the mirror.,0
Will it be better if we use wheat to make bread?,"Yes, it will.",0
which goods belongs to clothes? T-shirt or sweater,both of them are clothes,0
"Which one is a reptile, a snake or a butterfly?",A snake.,0
"If we drive on the highway, what should we do?",The basic principle is that we should obey the traffic rules.,0
Where is the computer on the desk?,The computer is in the middle of the desk.,0
How did Nixon deal with the Watergate Affair?,He resigned from presidency to calm the crowd.,0
How many jars does a female cook want?,It depends on what this female cook wants to cook.,0
which animal have 2 ears? a bear or a cow,both of them,0
Why was Pluto kicked out of the Solar System?,Because it is a dwarf instead of a planet.,0
What colour are the monarchs' wings?,Black and orange.,0
list one or two countries on the east side of China?,Korea and Japan.,0
Name a sigle digi number greater than 8.,Number 9 is greater than 9.,0
"If a reporter goes to the prairie, would he interview a lion?","No, because lions can't speak. The reporter can take some pictures of lions.",0
How many eyes does a monk seal have?,The monk seal has two eyes.,0
"When a trooper raises a grenade, in which direction should he throw it?",He should throw the grenade at where the enemies are.,0
What animal does not have canine teeth? dog or fish?,Fish.,0
Where can I buy some bollted water in this mall?,You can find them in the supermarket which is in the basement of the mall.,0
List the number of the cities in China?,There are six hundred and seventy-two cities in China.,0
Why is it good to obey organizational culture?,"Because there are some good values in organizational culture, such as integrity, responsibility, self-management. If people can obey them, they can peerform better in groups.",0
What is the use of beehives?,To collect honey.,0
Why a glass cup could be used for hold water,Because it usually deep and convenient for holding,0
How many angelfish move faster than seahorse in the sea?,"All of them, because the seahorse is the slowest animal to swim in the sea.",0
Why do pegions fly?,Because they have wings to help them fly.,0
When were the antiques in the Forbidden City made? Ming or Qing Dynasty?,"Mostly in the Ming and Qing Dynasties, but also from other dynasties.",0
Do dolphins living in ocean eat fishes?,"Yes, fishes are whale's food.",0
Why do canker sores occur in the mouth?,Because mouth is easy to be invaded by bacteria resulting in canker sores.,0
"Which one do geese enjoy eating, a cabbage or a chair?","A cabbage, because geese usually eat some grass and plants.",0
How can people protect head when riding?,People wear a helmet in order to protect his head.,0
How do I park my bicycle in the parking lot?,"Maybe you can park it beside your car, you should ask the parking staff.",0
Why television is rare in the average home in 1925?,"Because television had just been invented, it had not yet become commonplace in ordinary homes.",0
How do we adapt to life on campus?,Try to make some new friends.,0
When and where did Gyorgy Jendrassik invent the first propeller engine?,He invented it in 1937 in Hungary.,0
How many legs do humans used for walk?,Two.,0
Where should I wear my apple watch? on my wrist or under armpit?,On your left or right wrist.,0
What is humans' third finger called?,It is called the middle finger or digitus medius.,0
Which one is better for winter? Padded boots or sandals?,Padded boots are better for winter.Because it keeps you warm better.,0
what color of the tail of beaver,usually it is brown or black,0
How do firefighters put out fires with fire truck?,There's water in the fire truck.,0
Was Martin Luther King a good or bad speaker?,A good one.,0
How often can we harvest broccoli in a year?,"In general, you can harvest up to 2 or 3 times for a period of up to 3 months.",0
does reefs easy to find in ocean ?,"Yes, and it may cause some accidence",0
Why can human think?,Because human has brains for thinking.,0
How much mony should be taken if I want to buy a piano accordoin in the music store?,May be 5000 yuan.,0
How to disinfect the black mold growing in the damp place?,Use diluted hydrogen peroxide or vinegar.,0
List ten letters in English.,"A,B,C,D,E,F,G,H,K,L.",0
How does a logger cut wood?,They use saws.,0
List the time length for a man become an artist?,"It depending, it may take 10-40 years.",0
"Which one is the right answer regarding the number of the kidneys for aman, three or two?",A man has two kidneys.,0
"If people pay attention to health, why do human be far away from illness?",Because it is helpful for our body.,0
Did people use electric lamps more often than gas lamps in 2022?,Yes.,0
Look!How many dogs are running over there?,Five.,0
List the number of human bones.,The adult human skeleton is made up of 206 bones.,0
Which animal is not mammal? Bird or dog?,Bird.,0
Can a man feed his child with baby's bottle?,yes,0
How long does woman's cosmetic surgeres last today?,Most procedures take between 1 and 6 hours.,0
Does penguin live in the river of Beijing because it is a bird?,"No, penguin lives in  Antarctica.",0
What is the color of the leaves of vegetables?,The leaves of vegetables are generally green.,0
How did pork become the most popular food on table?,"Since pork tastes goodand pigs are eay to raise, pork becomes one of the most popular food on table.",0
Where do people go to the dentist to get their teeth fixed?,"Mostly, they go to hospital.",0
List the reason why we can't see cancer cells with naked eyes?,Because the size of the cells is not visible to the human eyes.,0
Why do people with strong immune systems not to be prone to infection?,This is because people with a strong immune system are more likely to clear out the virus.,0
Why can't a stick contain water?,Because a stick isn't a container but a thin piece of wood or other material.,0
Why do bears hibernate in winter?,Usually because there isn't enough food or proper temperature for bears. So they eat a lot of food and find a proper cave to hibernate in winter.,0
Why Sima Qian respected Xiang Yu very much in his book?,Because Xiang Yu was a heroic person.,0
List one method apes turn into humans?,By evolution.,0
Who was the person helped Qin Shihuang to design the Terracotta Warriors? Luban or Lisi?,The prime minister Li Si at that time was the designer.,0
