question,answer,label
Why human eats anchor?,Anchors are not edible.,1
Why don't you find a mental health counselor to treat your cut?,"Mental health counselors heal emotional wounds, not physical ones.",1
Why looking directly at the sun can relax our eyes?,"Sunlight will hurt ones' eyes, and thus looking directly at the sun can't relax our eyes.",1
"If we want to eat tender fruit, what kind of potato can we choose?",We can choose sour cherries. Potatoes are food闁 not fruit.,1
List the reason why do infants usaully grow beards?,"Infants don't grow beards, they are too young.",1
Why can't people eat edible food?,People can eat edible food.,1
What color is a red squirrel's egg?,Squirrels are mammals. They don't have eggs. They're viviparous.,1
List eighty non-metallic elements.,There are 23 types of non-metallic elements.,1
Which tool can draw a round? A ruler or an eraser.,"Rulers are usually designed for straight lines, while erasers are used for erasing marks.",1
Will it be better if we use bread to make wheat?,"Bread is made from wheat, and wheat cannot be made from bread.",1
What type of architecture is the Forbidden City? Indian or Tai?,Indians and Thais are ethnographic rather than architectural.,1
"Which one rains more, the sun or the moon?","There is no atmosphere on the sun and moon, so they cannot rain.",1
"Which one has no quality, a tiger or an elephant?",Can't use quality to describe tigers and elephants.,1
How long a fish can glide in the sky?,Most fish can't glide through the air. They don't have the organs to do so,1
Can you name one way for a driveway to go to England from French?,"England and France are separated by the English Channel and the Dover Channel, with no driveway.",1
How many times a year can a sailor see a mermaid,"Mermaids actually only exist in legends, and no one has ever seen a real mermaid in reality.",1
What should we take when we go fishing in shopping malls?,Shopping centers usually don't have fishing grounds. We can fish by the river and the sea.,1
Why are most of windows made of diamonds?,Most windows are made of glass.,1
Why are adults not allowed in internet cafes?,Those who are not allowed to enter the Internet cafe are juveniles.,1
"If I want to cook rice with a mop, when should I start to prepare?","Rice is cooked in ricecooker or pot, not mop.",1
"Which explosive is more powerful in the 1600s, the grenades or black powders?","In the seventeenth century, grenades had not been invented, and the question was wrong.",1
List a fruit that grows in the sky.,Fruit is generally grown in the ground,1
Which one is the correct number for people's stomachs? three or four?,"You have one stomach, not three and four.",1
What kind of plant the black racer is?,"A black race is a snake, not a plant.",1
What do bishops usually do in the temple?,Bishops are the senior clergy of the Catholic Church and the Orthodox Church who usually pray in church.,1
How many gizzards does a tree have?,"Sand sacs are organs of birds and other animals, and trees are plants.",1
Why should we avoid being healthy?,"Health is the foundation of people's life and work, and people should strive to maintain health.",1
How many molecules are there in a water atom?,"Water is a molecule, not an atom. A water molecule consists of one oxygen atom and two hydrogen atoms",1
When can one be an adult and a teenager at the same time?,Adulthood and adolescence are two stages of a person and cannot exist in one person at the same time,1
Who was the truck driver for Emperor Zhudi?,Trucks were not invented in Zhudi's time.,1
Is a house in the volcano expensive?,There's no house in volcanos.,1
"If I want to visit all nine states in Australia, how long will it take?",There are only 6 states in Australia.,1
name two kind of scarfs belong to cap.,The scarf is around the neck and does not belong to a hat.,1
How many brains does a box have?,The box has no brain.,1
How many wings does a dog have?,Dogs are not birds. They don't have wings.,1
List forty-eight letters in English.,There are only 26 letters.,1
How often do you watch radio?,"The radio is for listening, not watching.",1
Why is a false theory correct one hundred percent?,The false theory is not correct.,1
Why can disease make the sun feel uncomfortable?,"Sun is not human, humans get infected with diseases",1
List a kind of solids that can flow.,Solids can't flow.,1
"If Peking Man got disease like fever, how long will it last? one or two years?","Generally speaking, a fever does not last long, one to two weeks is normal.",1
Where do cranberry's ears grow?,"The cranberry is a plant, not an animal, and it doesn't have ears.",1
"Who can be a company manager, a desk or a rock?",The table and the stone are not human.,1
does meat needs eat eagles,Eagles can eat meat. Meat is non-living thing. It can not eat eagles.,1
Why does natural gas never run out?,No natural resources will be eternal on this planet,1
How fast can newborn infants run to their mum to drink breast milk?,Newborn infants can't run.,1
How many mouths does a grass have?,Usually animals have mouths and plants have no.,1
"If we drink water from the sun, then how often throughout the day?","Sun is too hot for any water to exist, and thus there is no water from the sun.",1
Why are teeth the weakest part of human?,"Teeth are the strongest part of a human being, not the weakest part.",1
Why can't pathogens enter the body?,"Pathogens can enter the body, such as the AIDS virus.",1
How many insects with thousands of hands do you see?,There is no one type of insect has thousands of hands.,1
list two kind of computer system can swim in the river?,Only living things can complete the swimming action.,1
How can we avoid death?,All men die. It's the law of nature.,1
How do people use candles to make wax?,People use wax to make candles. Candles do not make wax.,1
Can I hire a killer to kill the moon?,"The moon is a satellite of the Earth, and we need to protect it, not destroy it.",1
What is the name of human's eighth longest finger?,Fingers of human's right and left hands should be the same. There are 5 fingers on a hand. So humans do not have the eighth longest finger.,1
"If I want to visit the outer space by truck, which way should I go?",Trucks can't travel through space.,1
Why do people like the iguana with wings?,"Iguana does not have wings, it has a tail",1
Why does the brake light on the road fail?,"Brake lights are on the car, not on the road",1
"If we sail on the highway, what should we do?","We can sail on the lake or the sea, but we can't sail on the highway.",1
Are there many hazels which can grow red nuts in Jilin province?,Hazelnuts are usually brown rather than red.,1
What excuse does the flower make for her mistake?,"Only people can make mistakes, flowers can't think.",1
Where could I find a locomotive back in 1500?,The train was invented in 1804 and the locomotive could not be found in 1500s.,1
Why an empty drawer cannot contain anything at all time?,The empty drawer can put down some things.,1
List the date when Japan surrendered in World War 4?,"World War 4 hasn't started yet, there're only two World Wars.",1
What kind of exercise did Emperor Qin Shihuang do to keep healthy? Yoga or Taiji?,"At the time when Qin Shi Huang lived, yoga and Tai Chi did not yet exist.",1
What is the biggest city on the coastline of Khazakstan?,Hasakastan is a landlocked country with no coastline.,1
List two kinds of larger mammals in the insect family.,Insects are oviparous animals and mammals are placental animals. They are two different classes of animals.,1
Which one is the correct answer regarding the number of the mouths for a phone? one or three?,"The average telephone does not have a mouth. The mouth is a part of the animal, not the telephone.",1
"If necrotic tissue in my body, what should I do to deal with it? Brush my teeth or watsh face everyday?",Brushing teeth can clean the necrotic cells and tissues on the oral surface.Washing your face can clean the necrotic cells and tissues on the skin surface.,1
Which one is Italian cuisine? Peking duck or Noodles with Soy Bean Paste?,"They are all Beijing food, not Italian food.",1
Why do durians smell sweet?,"Durians taste sweet. The smell of durians闁 evokes reactions from deep appreciation to intense disgust, and has been described variously as rotten onions, turpentine, and raw sewage.",1
What colour is the fur of lymphocytes?,The cells do not have skin and hair.,1
Name an aquatic plant which belongs to the animal family.,"Aquatic plant is still a plant, not an animal",1
"Which one will a monkey eat, a phone or a computer?",Cell phones and computers are inedible,1
What animal does not have canine teeth? dog or cat?,Dogs and cats are among the animals that have canine teeth.,1
"If human want to go to Africa, how can they get a train ticket in Asia?",These is no train from Asia to Africa available yet in 2022.,1
"Which plant do you prefer, hyena or wolf?","Hyenas and wolves are animals, not plants.",1
How many wings does a hyaena have?,Hyacinth is a plant. It doesn't have wings. Birds have wings.,1
How long did Empress Wu Zetian's cosmetic surgery last?,Plastic surgery was not yet invented in Wu Zetian's time.,1
Is toe the biggest animal in the world?,"Toes are organs, not individual animals.",1
Is people choose to keep on diet on Mars?,"Humans live in Earth, not Mars.",1
"Which one do geese enjoy eating, a table or a chair?",Tables and chairs are generally not food.,1
Which one belongs to motor system?lymph or cranial nerve.,The motor system is a mechanical device. Lymph and brain nerves exist in living things.,1
Why can chocolate help us lose weight?,Chocolate is high in calories and not suitable for weight loss,1
When did the United States drop the atomic bomb called Beautiful Girl on Japan?,The United State only dropped a atomic bomb called the Little Boy,1
Why should planes fly in a raining day?,Aircraft should fly on clear skies more,1
Why people like to swim in aquarium rather than swimming pool?,Aquariums are not suitable for human swimming. They are too dangerous.,1
What should we take if we want to get abalone in desert?,"Abalone lives in the ocean, not in the desert",1
What kind of electrical outlet can be used without electricity?,The socket is generally used by electricity.,1
Who is the emperor of the Angola?,Angola is a People's Republic.,1
Are monkey drivers smarter than dog drivers?,Dog and money can't be drivers.,1
What kind of chicken is a mammal?,"Mammals are a group of vertebrate animals constituting the class Mammalia, characterized by the presence of mammary glands which in females produce milk for feeding their young, a neocortex, fur or hair, and three middle ear bones.闁 Chickens don't have those characteristics that are not mammals.",1
Does monkeys live in the national park on Mars?,Humans have not yet set foot on Mars. There are no national parks on Mars.,1
When did LeBron James win the golf championship in Cleveland?,LeBron Raymone James Sr is an American professional basketball player for the Los Angeles Lakers of the National Basketball Association (NBA). He didn't win the golf championship in Cleveland.,1
Why is smoking good to lungs?,"Smoking is harmful to health, which is confirmed by scientific evidence.",1
Where could you find the black spruce of fagaceae beech family?,Black spruce is belong to pine family.,1
How many arms do humans used for walk?,"People walk on their legs, not their arms.",1
"Which one is a burrow, this rock or that tree?","Burrow, rock, and tree are totally three different and unrelated things, and neither the rock nor tree is a burrow.",1
"Which place can people buy books, a dinning hall or a restaurant?",We can buy books in the bookstore instead of the restaurant or the dining hall.,1
How about watching movie on fax machine?,"Till 2022, fax machines don't have the function to play films.",1
How many keys are there in a violin's keyboard?,The violin produces sound through the strings and there is no keyboard.,1
How can animal buy product?,Animal can't buy anything. Because they don't have the mental capacity to do such a thing.,1
Which dressing is suitable for making a colorful salad? Soy sauce or cooking wine?,"Salad dressing is suitable for salad, soy sauce and cooking wine are not suitable.",1
When will the sun start to cry?,The sun is non-living thing. It does not cry.,1
why we are getting poor after we got a job,We are not getting poor when we got a job. Because we can get money from the job.,1
When does water burn to ashes?,"Water is not flammable, ashes only come from flammable objects",1
List the hight that dogs can climb on a tree?,Dogs generally do not climb trees.,1
Where does an arboreal monkey sleep? In the river or in a cave?,The arboreal monkey sleeps in the tree.,1
Name the fourth hand on a clock.,"There are usually only three hands on a clock, namely the hour, minute and second hands.",1
What discipline is a hygienist?,"A hygienist is a worker, not a displine",1
Where can we find grass in the space?,"Grass grows on the land, not in space.",1
What is the best vector for a human to fly in the sky?,Human cannot fly in the sky without wings.,1
What kinds of animals feed on electricity?,Electricity is not an entity and cannot be used as food.,1
What colour is the blood of apple trees?,"Plants have no blood, only sap.",1
Does the fan taste good?,"Fans are for blowing wind, not food",1
how can we smell darkness,We can only perceive darkness and light through our eyes.,1
Is the black soot harmful to humans when pure copper is burnt?,Pure copper can only be oxidized in air and cannot be burned.,1
How to make clothes with tomatoes?,"Tomatoes are food, not clothes",1
What was the result of the disintegration of the United States?,The United States is still a unified entity.,1
What color is a spider's liver?,"The liver is an organ in the body of a vertebrate that is mainly metabolic function, and spiders are not vertebrates.",1
"In which place have you seen cod, the Sahara desert or the Arabian desert?",Cod is mostly a cold-water fish that lives in the bottom of the ocean and in the lower and middle depths.,1
How does a tabletop grow out of the ground?,The desktop is built by hand.,1
How long can patients with AIDS be completely cured?,AIDS is virtually incurable.,1
What do people use to drink milk tea? Extractor or chopstick?,People can't use them to drink.,1
Why drinking oil will promote digestion?,"Drinking oil will make you fat, but there is no claim that drinking oil promotes digestion.",1
Which clown is more famous in Thunderstorm?,"Thunderstorm is a recent Chinese novel, and clowns are usually found in European and American novels.",1
How many coats of fur does newt have to keep warm?,Newt does not have any fur on its skin,1
List a kind of lilies that grows on trees.,"Lily generally live on the ground, not in the tree, many mushrooms live in the tree.",1
How do Siberian tigers live on the moon?,"No life lives on the moon, so Siberian tigers cannot live on the moon.",1
Name a rose that can grow in the sea.,Roses grow on land and cannot live in the sea.,1
Which animal's breathing is associated with its lungs? Fish or tadpoles?,"Fish and tadpoles breath by gills, not lungs.",1
Why can corn be turned into air?,Corn can't be turned into air.,1
"Which one lives in the rainforest, camel or shark?","Camel live in desert and shark live in the ocean, thus both don't live in the rainforest.",1
"If I want to use needle to sew the clouds in the air, then how to do that?","Clouds are not sewed up by humans, clothes are",1
How many concerts were held in the Chinese Academy of Sciences?,"The Chinese Academy of Sciences is a place for research, not music",1
Why is human's saliva virulent?,Human saliva is not only non-toxic but even beneficial.,1
List one way that how do snakes run.,"Running is mostly used for running with feet, snakes do not have feet and can only crawl.",1
Which one is the weight of air? 1 or 2 kilo?,The air is very light and generally calculated in cubes.,1
"If a insect speak English fluently, then how long takes it to practice.","Insects are not people and do not speak English, which is a human language",1
How do customers sell goods to salesmen?,The salesperson sells the product to the customer.,1
Can you tell me which country is the 300th country in the world?,"Till 2022, there is only 197 countries been recognized widely by the whole world.",1
What can cause death quickly? cough two times or sleep?,Coughing twice and sleeping are normal and do not cause death.,1
"If I want to purchase a planet, what do we need?",We can't buy planets because no one sells them.,1
Name a kind of ammonia that is a colored gas.,"Gas ammonia is usually colorless, there is no colored gas ammonia",1
Where can we fix our cellphone in 1800?,"Mobile phones have been invented in the last 30 years, there were no mobile phones in 1800",1
Will doing exercise keep pencils healthy?,Pencils are objects and they don't exercise,1
"If I want to prevent heart disease, what should I do? Cut my hair or shower everyday?","If you want to prevent heart disease, you should exercise more. Haircuts and showering do not prevent heart disease",1
Why do small fish like to eat ibis?,"The ibisto eats small fish, and the small fish are the eaters.",1
How can a flower deal with math problems?,"Flowers are plants, and only humans can solve math problems.",1
Can you tell me the shape of the power?,"Power is a concept, not a thing, concepts have no shape.",1
"Name a few biologists, in addition to Stephen Hawking and Albert Einstein.",Hawking and Einsten are Physists.,1
Is bee's tongue longer than toad's?,Bee don't have a tongue.,1
Which one is the color of the sun's head? Green or blue?,"Sun isn't an animal, only animals have heads.",1
What alcoholic beverages are staple foods?,"Alcohol is harmful to health, can not be the main food, the main food is usually carbohydrates",1
Why does chimp live in the ocean?,Chimpanzees live on land.,1
When does the petunia's fur grow out?,Petunias are plants. They don't have fur. Many animals have fur.,1
Which company is a fortune 500 company in the world? CICI or Meco?,Neither CICI nor Meco is a Fortune 500 company.,1
How much fat is contained in each 100ml of water?,Water can't contain fat.,1
Why the water in the stream never dry up?,The water will evaporate and there is a risk that the water in the creek will dry up,1
List two vascular plants grow in the ocean.,"Vascular plants grow on the land, not in the ocean.",1
What kind of air ticket can I use for taking the train?,"Use train tickets for train rides, not air tickets.",1
What type of mammals have cold blood?,Mammals are thermostatic animals with warm blood.,1
"As the captial of brazil, when did Tokyo host the Olympic Games?",Tokyo is the capital of Japan and the capital of Brazil is Brasilia.,1
How to make milk out of cheese?,"You can make cheese from milk, but you can't make milk from cheese.",1
List two kinds of flowers that has ears.,Flowers have no ears. Usually animals have ears and plants have not.,1
When is the best time to plant bird nest?,"A bird's nest is a bird's home built from branches, etc., not a plant.",1
Who is Emperor Qinshihuang's neighbor?,"Emperor Qinshihuang lives in a palace, he doesn't have a neighbor.",1
What useful suggestions does the bench in the court give?,"The bench in the court makes the final decision, only lawyer give suggestions.",1
What type of crayons did Tang Dynasty use for paintings?,Crayons don't exist in Tang Dynasty.,1
"If I want to find a tyrannosaurus, should I go to the Beijing zoo?",Tyrannosaurus rex is extinct.,1
Why does ale contain no alcohol?,Ale contains alcohol.,1
Where is Florida located in China?,Florida is a state located in the Southeastern region of the United States. It is not located in China.,1
Why amphibians have a constant body temperature?,"Amphibians are ectotherms, not endotherms, and their body temperature varies with their environment",1
What kind of wine does not contain alcohol?,"Wine contains alcohol, otherwise it can not be called wine",1
Can gills help sea snakes to stay under water?,A sea snake is a reptile that breathes with its lungs.,1
How did ancient people use fur to relieve heat?,Fur is usually used for warmth rather than heat.,1
Name the number 8th leg which human have.,Humans usually only have two legs.,1
How do people draw nutrients directly from iron?,"People get nutrients from food, not from iron",1
Why can tube think?,A tube is a man-made object. It can't think.,1
How often did Emperor Qin Shihuang take on journeys to Europe?,Qin Shi Huang had no transportation that would allow him to leave China.,1
When can humans lie or squat at the same time?,"Lying and squating both use legs, we can't do them at the same time.",1
Where should I wear my apple watch? on my hair or under armpit?,The Apple Watch should be worn on the wrist.,1
What kind of power does a dog need to govern a country?,A dog don't have the intelligence and ability to govern a country.,1
What kind of nipple located on the tree?,"Trees are not animals, there are no nipple on objects",1
Why analyst have a tail?,"Generally speaking, humans don't have tails, so analysts don't have tails.",1
What's is the name of the fungus that made Quyuan live forever?,Quyuan didn't live forever.,1
which animal have 3 ears? a bear or a cow,"A bear or a cow has two ears, not three.",1
"If a person is always alone, why is it illegal not to obey organizational culture?","Organizational culture is only a soft requirement, and it is not illegal not to comply with organizational culture.",1
List two kind of sounds could be seen,Sound cannot be seen.,1
How many bacteria do you see just with your eyes?,"In general, bacteria are too small to be seen with the eye, but can be seen with a microscope",1
List a software that is developed by Edison.,"Edison was a physics inventor, not a computer scientist.",1
Name a reason why does burning require carbon dioxide.,Burning requires oxygen and produces carbon dioxide.,1
Name a continent of Australia.,Australia is a country. It doesn't have a continent. It's on a continent.,1
What kind of plants are mushrooms?,"Mushrooms are fungi, not plants",1
What should I take to mine ores in the sky?,The ore is produced on the ground.,1
Why do not Libai in the Tang Dynasty use newspapers to advertise his poems?,"At the time of Li Bai's life, newspapers had not been invented and could not be used for advertising",1
Where do nonsmokers smoke?,Nonsmokers do not smoke.,1
When will children grow wings?,Man is a primate and has no wings.,1
"Which one do dogs exhale, oxygen or nuclear energy?","Dogs breathe out carbon dioxide, neither oxygen nor nuclear energy.",1
If I want to swim on a stage. What should I do?,"You can swim in a pool or in the ocean, not on a stage.",1
Name some antelopes that can fly.,Antelope live on land and can't fly without wings.,1
How many years are grandmothers younger than mothers?,Grandmothers must be older than mothers,1
How can a book protect head when riding?,"A book is an object. It can't move, let alone ride a horse.",1
Name a reason why canola oil is not edible?,Canola oil is edible.,1
Why is a Ctenophora a jellyfish live in the river?,Jellyfish live in the sea.,1
How do we call the third tentacle of insects?,Insects usually have two antennae.,1
Who is Obama's husband?,"Obama is a man, and he is not gay. He has no husband.",1
"Which one grow beans, a starfish or a lion?","Beans are grown by plants, not animals",1
When can most flowers fly?,"Flowers are plants, and only animals with wings may fly.",1
What kind of twig did Monkey King use to put into his ear?,"The stuff that Monkey King put into his ears is a golden band, not a branch",1
"If I want to build a biosphere, what should I do?","The biosphere exists naturally, and human attempts to create it have all failed",1
"List the number of the playing cards in a deck, 79 or 69?","A deck of cards has 54 cards, not 79 or 69.",1
"Which one can children eat, bombs or phones?",Bombs and phones are non edible.,1
How do you extract platinum from sugarcane?,"Sugar is extracted from sugarcane, not platinum.",1
Name a way that birds can use computers.,Only humans can use computers.,1
Which one is farm animal? Desk or bottle?,Desks and bottles are inanimate objects.,1
"Why did Japan reject to surrender in 15, August, 1945?","Japan surrendered on August 15, 1945.",1
"Which fruit has the lard, apple or banana?","Apple and banana are fruits, fruits don't contain lard.",1
Which animal is not mammal? Whale or dog?,Whale and dog are both mammals.,1
What time of year do Vanda bloom in desert?,Vanda does not grow in the desert.,1
Which device can be used to take photograph? Microwave or bicycle?,Microwaves and bicycles can't be used to take pictures. Cameras or cell phones can.,1
"if I want to make broth from only cucumber, what should I do?",Cucumbers are not meat. You can't just make broth with cucumbers,1
Where does italian bee grow? in ocean or desert?,Honey grows in the forest.,1
How do fawns hunt lions?,"It was the lion that killed the fawn, not the other way around.",1
List one television drama that was popular in 1920s in China.,"Television was invented in 1925, there was no television in 1920.",1
Are human's toes more than fish's?,"Fishes don't have toes, humans do",1
Name 98 countries in Africa.,There are only 54 countries in Africa.,1
What is the color of the hair of vegetables?,"Only humans have hair, vegetables are not human.",1
List three kinds of mammals live in the space.,The ducks have no source of milk supply.,1
List two kinds of stones which like cartoons?,Stone is not a creature without a liking.,1
Is farce which is one of the five Chinese operas well kown in China?,Farce isn't generated from China.,1
in which year Andrew Jackson die for eating prescription medication by mistake,Andrew Jackson died of heart failure,1
When will the moon begin to smile?,"Humans smile, moon don't smile.",1
Which city does your father live in? China or America?,"China and the United States are countries, not cities",1
How many hands does a dolphin have?,A dolphin is a mammal. It has no limbs,1
Can a stone win Super Mario in a game competition?,Super Mario is a game played by humans.,1
Can hyenas hear well in four ears?,Hyenas only have two ears.,1
Where do health counselors work to sell clothes?,"Health counselors, also known as health coaches, counsel others on how to live healthier and more productive lives. They don't sell clothes.",1
How to find the oyster shell in the black pearl?,"Oyster shells grow on living oysters, and black pearls are not oysters.",1
Name a kind of vegetation that can live on Mars.,There are no records of plants living on Mars.,1
How often does jellyfish hunt for food with their teeth?,Jellyfish are not vertebrates and have no teeth.,1
"Beside corn, what other flowers do you know?",Corn is not a flower.,1
Which one can be put in the drawer? A dog or a panda?,Dogs and pandas are too big to fit in drawers,1
Which one can be used as a fuel? A fresh apple or a alive sheep.,"Gasoline, diesel, and natural gas can all be used as fuel. It's not common to use apples or sheep as fuel.",1
List when is the best time for a tiger to make great progress in English study?,"English is a human language, tigers can't speak human language, and they can't learn English.",1
When a tree grows candy?,"Candy is a man-made video that doesn't exist in nature, so it doesn't grow on trees",1
Where can you get oxygen on the moon?,There is no oxygen on the moon.,1
What kind of attack makes people happy?,"People who are verbally attacked will only be sad, not happy.",1
How can caribou live in the Savanna?,Reindeer living on the ice field.,1
Is rubbish the most fragrant plant?,Rubbish is waste that has lost its use value and cannot be used.,1
"Which one does macaque feed on, rock or soil?",Rocks and soil are not food. Macaques cannot eat them.,1
What kind of hummingbird can live under the sea?,Hummingbirds are birds that live on land.,1
How many arabian jasmines are on the sun?,The sun is too hot for anything to live on.,1
Why does an anchorman have a tail?,"Humans do not have tails, other animals may have tails.",1
"If we want to catch a sparrow on the sun, what should we bring?","The temperature of the sun is so high that no known creatures can live on the sun, let alone catch sparrows on the sun",1
How many wings do artistes have?,"Artices don't have wings, birds or some insects do.",1
How long is the hurricane season in Beijing?,Beijing do not have hurricane season.,1
"Which is the fourth letter of the Greek alphabet, beta or alpha?",Neither is right.,1
Name two cities have temperatures in excess of one hundred degrees Celsius in summer in China?,Nowhere on Earth has the temperature exceeded 100 degrees Celsius.,1
List the reason why do bees suck blood?,Honey bees suck up nectar droplets from the flower's special nectar-making organ. Bees don't suck blood.,1
How to use the blackboard to write?,Can write on the blackboard with chalk. Blackboard cannot be used for writing.,1
What kind of eggs does the eggplant belong to?,Eggplant is a vegetable,1
What type of animal is a corn?,Corn belongs to plants and not animals.,1
How do crickets make sound with mouth?,"Crickets don't make sound with their mouth, human do",1
What insects does Mimosa eat?,Mimosa is not a plant that feeds on insects,1
What would happen if rice gains addiction to water?,Rice is not a living thing. It cannot be addicted to anything else.,1
Was the light bulb invented by Newton a great invention?,"Newton didn't invent light bulb, Edison invented light bulb.",1
How many arms does a dunlin have?,"Birds have wings, but no arms. It's genetically determined",1
What chemical elements does virus' cell membrane contain?,Viruses are non-cellular life forms that need to parasitize in other cells.,1
"As a part of Asia, does America belong to far east area ?","The United States is part of North America, not Asia.",1
Why farmers must work with their safety caps on?,Farmers generally do not need to wear hard hats when they farm,1
How to cure the illness of healthy people?,A healthy person is by definition a person who has no disease and therefore does not need treatment for his disease.,1
Who makes loaf from rice?,Loaf is made from flour.,1
What color are the feathers of an Asian elephant?,Asian elephants are mammals. They are not birds. They have no feathers.,1
"As Chinese folk dancing, when did ceili dancing emerge?","Ceili dancing is an Irish dance, not chinese dancing.",1
How did astronomers use telescope to observe galaxies in 1500?,The telescope was only invented in 1655.,1
